2,Alice,15_25_28_2021_02_19,50,300,0
1.0485,-0.21425,-0.46,1.0435,-0.03225,0.30175
1.046,-0.16375,-0.1935,1.008,0.0705,0.0715
0.9762501,-0.22125,-0.14,1.0835,-0.0385,-0.06425
1.0715,0.0505,-0.215,0.8945,0.0825,-0.1155
1.078,-0.0105,-0.29875,1.1105,-0.043,-0.10025
0.9985,-0.06925,-0.28425,1.03025,0.07375,-0.01525
1.052,-0.07575,-0.24425,1.02225,0.06225,-0.064
1.055,-0.05025,-0.3485,0.79075,0.14875,-0.5375
0.9995,-0.09200001,-0.281,1.204,0.03825,0.2885
1.068,-0.05275,-0.3,0.9480001,0.089,-0.1855
1.05875,-0.08425,-0.226,1.05725,0.03975,0.01825
1.081,-0.082,-0.31125,1.03225,0.081,-0.00125
1.033,-0.11875,-0.2675,1.02525,0.1205,-0.07425001
1.021,-0.1315,-0.2075,1.02,0.122,-0.0745
1.00325,-0.1565,-0.22325,1.0035,-0.01975,-0.00775
