2,Bad,19_38_06_2021_02_19,50,300,0
0.09100001,0.02725,-1.0465,0.08975001,-0.00575,-1.00575
0.08975001,0.0135,-1.037,0.08975001,-0.0045,-1.00475
0.0885,0.00825,-1.03125,0.08975001,-0.0045,-1.00475
0.09150001,0.01175,-1.0345,0.08975001,-0.0045,-1.00475
0.09225,0.02275,-1.0435,0.0905,-0.002,-1.00225
0.09150001,0.0345,-1.05325,0.0905,-0.0045,-1.00525
0.0885,0.017,-1.0405,0.09100001,-0.00525,-1.005
0.0905,0.0105,-1.0325,0.09075,-0.0045,-1.00425
0.09,0.009500001,-1.031,0.09025001,-0.00475,-1.00525
0.089,0.022,-1.0425,0.0895,-0.00525,-1.005
0.0925,0.031,-1.0505,0.09175,-0.00475,-1.005
0.09125,0.01825,-1.038,0.09,-0.00425,-1.00375
0.09,0.0125,-1.036,0.09200001,-0.0045,-1.00475
0.0895,0.01175,-1.03375,0.09100001,-0.00475,-1.00475
0.09450001,0.021,-1.04225,0.08875,-0.005,-1.0065
0.09200001,0.02625,-1.04525,0.089,-0.005,-1.006
0.0895,0.0245,-1.04525,0.09125,-0.005,-1.0055
0.08800001,0.01375,-1.03775,0.08975001,-0.00475,-1.0045
0.09225,0.01175,-1.03425,0.08975001,-0.00475,-1.0045
0.09,0.01675,-1.0375,0.09025001,-0.00375,-1.0035
0.09150001,0.021,-1.043,0.09125,-0.00475,-1.00525
0.09150001,0.02275,-1.04475,0.0925,-0.00525,-1.00525
0.08975001,0.01775,-1.038,0.08925001,-0.005,-1.00625
0.08775,0.015,-1.0385,0.089,-0.00475,-1.00475
0.09075,0.02,-1.0405,0.0905,-0.0045,-1.0055
0.09375001,0.02125,-1.04375,0.09225,-0.00475,-1.005
0.0905,0.0185,-1.041,0.08925001,-0.00525,-1.00525
0.08800001,0.01625,-1.0395,0.09150001,-0.005,-1.0045
0.09,0.0165,-1.038,0.09175,-0.00475,-1.00425
0.09025001,0.01975,-1.03975,0.0905,-0.00475,-1.00325
0.09100001,0.0215,-1.04325,0.09025001,-0.0045,-1.00525
0.09175,0.021,-1.0425,0.09025001,-0.005,-1.0055
0.09025001,0.017,-1.0395,0.09225,-0.005,-1.00475
0.08750001,0.017,-1.0385,0.09225,-0.005,-1.00475
0.08925001,0.02075,-1.04,0.09075,-0.00425,-1.00375
0.09325001,0.01925,-1.04125,0.09,-0.00475,-1.0045
0.09150001,0.01775,-1.03875,0.09025001,-0.0045,-1.00475
0.09,0.01675,-1.03925,0.09100001,-0.00425,-1.00475
0.089,0.02025,-1.04125,0.089,-0.005,-1.00525
0.09175,0.02,-1.04225,0.09025001,-0.005,-1.00575
0.09175,0.018,-1.0395,0.08925001,-0.005,-1.0055
0.09,0.018,-1.03725,0.09200001,-0.005,-1.00575
0.09125,0.0205,-1.0415,0.09225,-0.00475,-1.00425
0.09125,0.02175,-1.04375,0.09075,-0.0045,-1.0035
0.0895,0.018,-1.038,0.08975001,-0.006,-1.00575
0.089,0.0155,-1.039,0.09100001,-0.005,-1.00575
0.09,0.01825,-1.0405,0.09175,-0.0045,-1.00475
0.09500001,0.02025,-1.042,0.08925001,-0.005,-1.00475
0.09100001,0.0195,-1.0395,0.089,-0.00525,-1.00575
0.08825,0.018,-1.038,0.09150001,-0.005,-1.00575
0.09100001,0.019,-1.04075,0.0895,-0.00475,-1.00475
0.0935,0.018,-1.0405,0.09,-0.00475,-1.00475
0.09150001,0.01875,-1.04125,0.09100001,-0.005,-1.00525
0.08775,0.01775,-1.03825,0.09100001,-0.00475,-1.00425
0.09075,0.019,-1.04025,0.08825,-0.0045,-1.005
0.09025001,0.01975,-1.03925,0.08925001,-0.00425,-1.0035
0.09075,0.0205,-1.0415,0.09075,-0.005,-1.005
0.09150001,0.01825,-1.0415,0.09175,-0.005,-1.0055
0.09375001,0.0155,-1.04175,0.09025001,-0.005,-1.005
0.08725,0.0165,-1.03875,0.089,-0.005,-1.0055
0.08750001,0.02025,-1.04,0.09100001,-0.00425,-1.00425
0.09175,0.0225,-1.04325,0.0905,-0.00375,-1.00325
0.09150001,0.01625,-1.04,0.09125,-0.006,-1.00675
0.08750001,0.013,-1.03875,0.09325001,-0.005,-1.005
0.08825,0.01525,-1.0385,0.09275001,-0.0055,-1.0035
0.09275001,0.023,-1.0445,0.08800001,-0.0045,-1.005
0.0905,0.0235,-1.045,0.09125,-0.0035,-1.003
0.08925001,0.01775,-1.0405,0.09200001,-0.00575,-1.00575
0.08825,0.01375,-1.0385,0.09075,-0.0055,-1.00625
0.09175,0.0165,-1.03925,0.08975001,-0.0045,-1.00375
0.09125,0.02125,-1.042,0.09125,-0.004,-1.0035
0.09,0.02325,-1.045,0.0895,-0.00475,-1.00525
0.09375001,0.015,-1.04225,0.08800001,-0.0055,-1.0055
0.09125,0.0135,-1.0375,0.089,-0.006,-1.00625
0.0895,0.01375,-1.037,0.09175,-0.00525,-1.0055
0.09150001,0.026,-1.0445,0.09100001,-0.0035,-1.0035
0.09100001,0.027,-1.04525,0.08775,-0.0045,-1.00525
0.08825,0.0145,-1.03875,0.09175,-0.006,-1.006
0.08825,0.01325,-1.037,0.09200001,-0.0055,-1.00625
0.09100001,0.015,-1.04,0.0895,-0.00425,-1.003
0.09325001,0.02475,-1.04425,0.08925001,-0.005,-1.00475
0.0905,0.0235,-1.0445,0.0905,-0.00475,-1.004
0.08875,0.019,-1.03925,0.09125,-0.00475,-1.00525
0.08825,0.014,-1.03875,0.09,-0.00525,-1.0055
0.09025001,0.01825,-1.03825,0.0895,-0.005,-1.00675
0.09150001,0.02125,-1.04225,0.09150001,-0.0045,-1.0045
0.09100001,0.025,-1.0435,0.09200001,-0.0035,-1.00225
0.09075,0.017,-1.03875,0.08825,-0.005,-1.006
0.09075,0.015,-1.03925,0.08925001,-0.005,-1.00525
0.0885,0.01975,-1.03975,0.09200001,-0.00525,-1.00525
0.09175,0.02175,-1.04425,0.0905,-0.0045,-1.00375
0.09450001,0.02175,-1.04325,0.08925001,-0.0045,-1.00475
0.08800001,0.016,-1.03875,0.09150001,-0.005,-1.005
0.08725,0.01675,-1.0385,0.09175,-0.005,-1.0055
0.08975001,0.02,-1.0395,0.08925001,-0.00475,-1.00525
0.0925,0.02075,-1.042,0.09100001,-0.00475,-1.00725
0.08925001,0.01825,-1.039,0.093,-0.00475,-1.0055
0.08825,0.0165,-1.03925,0.09200001,-0.00575,-1.0055
0.09025001,0.0195,-1.0395,0.08800001,-0.00475,-1.005
0.09075,0.0205,-1.0405,0.0905,-0.00475,-1.005
0.089,0.021,-1.04175,0.09175,-0.005,-1.00575
0.09150001,0.01775,-1.0395,0.0885,-0.005,-1.0055
0.09125,0.0165,-1.039,0.0895,-0.00475,-1.00525
*****
414, 4
613, 4
715, 7
816, 0
917, 3
1017, 0
1042, 3
1117, 5
1217, 0
1240, 1
1278, 3
1344, 2
1390, 2
1417, 3
1518, 4
1620, 0
1641, 1
1742, 0
1819, 1
1843, 7
