2,vdi30,15_47_12_2021_02_19,50,300,1
2.62075,-0.511,0.1195,1.678,1.0595,0.47875
2.39975,-0.8705,-0.0195,1.846,0.8745,0.403
1.87925,-1.2095,-0.61075,1.70325,0.7450001,0.0635
1.46075,-1.532,-1.255,2.078,1.0225,0.0015
1.00225,-2.42475,-0.558,2.11275,0.9875001,0.0215
0.39,-2.62375,-0.26225,2.08225,0.8935,0.03175
-0.7837501,-1.87575,-0.656,1.603,0.6755,-0.3415
-0.7837501,-1.87575,-0.656,1.706,0.636,-0.396
-1.2095,-1.197,-0.404,1.8205,0.48075,-0.089
-1.432,-0.9860001,-0.10975,1.757,0.2965,0.0185
-2.32025,0.35275,0.55875,1.641,0.1435,0.01025
-2.32025,0.35275,0.55875,1.518,0.04475,-0.083
-1.98575,1.0755,0.70675,1.415,0.06225,-0.15025
-1.9045,1.0035,0.4505,1.37075,0.10175,-0.05125
-1.8355,0.9687501,0.34225,1.321,0.127,0.048
-1.70175,0.9225,0.3725,1.117,0.13275,0.111
-1.4825,0.96175,0.7085,1.01725,0.1095,0.1055
-1.361,1.07375,0.87625,0.9665,0.104,0.1315
-1.07175,1.0505,0.8475,0.8505,0.09375001,0.14975
-0.9860001,0.8995001,0.70575,0.7212501,0.02975,0.0555
-0.9407501,0.781,0.50875,0.6025,-0.043,-0.0475
-0.89525,0.6745,0.2975,0.592,-0.09025001,-0.07250001
-0.84575,0.47075,0.0825,0.7025,-0.06325001,0.05875
-0.832,0.3675,-0.00075,0.7335001,-0.01225,0.08750001
-0.8645,0.219,-0.15875,0.76875,0.11,0.051
-0.7825,0.25725,-0.25225,0.9012501,0.263,0.02275
-0.6345,0.41625,-0.43175,1.25575,0.69625,0.16725
-0.57625,0.54075,-0.6235,1.54075,1.0505,0.2255
-0.435,0.05325,-0.59125,1.71625,1.357,0.1135
0.13275,-0.37075,-0.51025,1.78275,1.59325,-0.07600001
1.56575,-1.414,-0.37575,1.6825,1.716,-0.27675
1.918,-1.9255,-0.1335,1.6825,1.716,-0.27675
2.20025,-2.192,0.03775,1.6825,1.716,-0.27675
2.28625,-2.10125,0.01075,1.6825,1.716,-0.27675
2.278,-1.5205,0.08525001,1.50225,1.704,-0.452
2.1305,-1.21425,0.09225,1.50225,1.704,-0.452
1.7485,-0.74575,-0.26275,0.69625,0.8805,-0.286
1.70675,-0.61625,-0.17,0.69625,0.8805,-0.286
1.7215,-0.53475,0.008,0.31925,0.38875,-0.23
1.69725,-0.5055,0.1545,-0.07650001,-0.19275,-0.1655
1.3375,-0.31975,0.07125001,-0.191,-0.5115,-0.03625
1.1215,-0.179,-0.07225,-0.1405,-0.625,0.11125
0.9925001,-0.021,-0.27625,-0.04875,-0.77,0.04175
0.83,0.07425001,-0.4345,0.07975,-0.75125,0.19275
0.91675,0.09275001,-0.485,0.2535,-0.7007501,0.31425
0.8915001,0.02625,-0.47475,0.5732501,-0.6155,0.49325
0.90275,-0.00175,-0.3515,0.75875,-0.589,0.5305001
1.037,-0.02325,-0.1885,0.77,-0.548,0.43225
1.16775,-0.105,-0.07675,0.7902501,-0.44125,0.2285
1.11175,-0.038,-0.12525,1.13,-0.12025,0.29025
1.09575,-0.08825,-0.13725,1.379,-0.009000001,0.381
1.1175,-0.157,-0.15175,1.45375,0.2045,0.2245
1.24225,-0.26175,0.02675,1.38225,0.2855,0.047
1.21425,-0.281,0.03475,1.3425,0.3885,-0.14325
1.124,-0.2885,-0.05425,1.40425,0.6357501,-0.2115
1.105,-0.291,-0.06500001,1.38375,0.65525,-0.23675
1.108,-0.271,-0.05725,1.33775,0.62575,-0.27675
1.101,-0.24925,-0.05875,1.29725,0.5865,-0.35275
1.03775,-0.21375,-0.072,1.2905,0.5987501,-0.35675
0.9845001,-0.15225,-0.10825,1.2535,0.56825,-0.37175
0.9540001,-0.131,-0.14025,1.233,0.50325,-0.35775
0.9637501,-0.14675,-0.147,1.233,0.50325,-0.35775
0.9572501,-0.13675,-0.152,1.232,0.459,-0.3035
0.9335001,-0.1155,-0.15925,0.979,0.21125,-0.1545
0.9260001,-0.075,-0.127,0.9585,0.1255,-0.12575
0.92625,-0.074,-0.103,0.9585,0.1255,-0.12575
0.9315,-0.07975,-0.11275,0.9725,0.11975,-0.0785
0.9185001,-0.11425,-0.144,1.0275,0.131,0.0755
0.90575,-0.10725,-0.13475,1.1315,0.16575,0.18875
0.8805,-0.01625,-0.11825,1.31375,0.317,0.04675
0.86075,0.016,-0.1035,1.4565,0.55975,0.079
0.8255,0.00025,-0.096,1.89,1.3115,0.3665
0.80075,-0.089,-0.1145,1.89,1.3115,0.3665
0.7417501,-0.1095,-0.18225,1.89,1.3115,0.3665
0.79075,-0.044,-0.282,2.13325,2.411,-0.26125
1.1445,-0.1175,-0.31275,1.7195,3.44675,-0.67075
1.50525,-0.38425,-0.036,1.7195,3.44675,-0.67075
1.9985,-0.7985001,0.50475,1.31125,3.06,-0.36525
2.42325,-1.1235,0.94025,0.9285001,2.97375,-0.40175
2.5745,-1.26125,0.3095,0.30175,2.84925,-0.33575
2.45125,-1.3805,-0.0885,-0.351,2.51,-0.299
2.32425,-1.64925,-0.5330001,-0.351,2.51,-0.299
2.10675,-1.668,-0.79325,-0.8947501,2.0785,-0.16075
1.64125,-1.691,-1.0535,-1.83575,1.476,0.35275
1.021,-1.72725,-1.42625,-2.10725,0.8925,0.21675
-0.1915,-1.837,-1.87875,-1.9265,0.7377501,-0.45625
-0.51225,-1.82925,-1.801,-2.23375,0.33575,-0.7377501
-0.9687501,-1.999,-1.34825,-2.41575,-0.60325,-0.766
-1.149,-1.933,-1.09175,-2.234,-0.8470001,-0.4765
-1.312,-1.6845,-0.8165001,-1.92425,-0.9825001,-0.087
-1.496,-1.32875,-0.571,-1.24425,-0.95025,0.36375
-2.504,-0.84725,0.2425,-1.00875,-0.9762501,0.42875
-2.504,-0.84725,0.2425,-1.00875,-0.9762501,0.42875
-3.848,3.605,2.919,-0.64375,-1.4815,1.1355
-4.13,3.6785,3.50825,-0.188,-1.2855,1.51925
-3.84175,3.40075,3.617,0.196,-0.7647501,1.9705
-3.35075,2.52175,3.393,1.03975,-0.476,2.82325
-3.25075,-0.50725,1.65775,1.0245,-0.563,2.6855
-3.0645,-3.371,1.31925,1.018,-0.3885,2.57075
2.31325,-3.33925,2.35975,1.0015,0.08775,2.47275
2.05075,-3.57175,2.31,0.8987501,0.2985,2.256
1.7685,-3.3495,1.176,0.7195,0.5527501,1.33275
1.5505,-2.22075,-0.7622501,0.7195,0.5527501,1.33275
1.68025,-0.63525,-1.8395,0.48,1.991,-0.398
1.68025,-0.63525,-1.8395,0.56475,2.761,-1.23425
1.84475,0.5782501,-0.6605,1.3215,2.50325,-1.882
1.819,0.8617501,-0.5295,1.44775,2.06075,-1.6475
1.819,0.8617501,-0.5295,1.10075,1.4355,-1.785
1.6525,0.82375,-0.6235,0.942,1.256,-1.99325
1.5905,0.80825,-0.656,0.7327501,0.9670001,-2.11875
1.459,0.538,-0.7647501,0.7327501,0.9670001,-2.11875
1.1355,0.01975,-0.79225,0.2825,0.0135,-1.95025
1.1355,0.01975,-0.79225,0.26375,-0.011,-1.726
0.70425,-0.2425,-0.93775,0.21025,0.02475,-1.3565
0.51125,-0.2455,-0.9850001,0.16625,0.00175,-1.21175
0.3125,-0.19125,-0.8795,0.1375,-0.035,-1.06725
0.2395,-0.1565,-0.749,0.11275,-0.07600001,-0.90325
0.14375,-0.1445,-0.48575,0.1325,-0.12225,-0.56775
0.12225,-0.04925,-0.33175,0.134,-0.07575,-0.45775
0.12275,0.05125,-0.233,0.10675,-0.0135,-0.34675
0.144,0.10875,-0.302,0.08975001,0.03725,-0.261
0.1125,-0.13775,-0.248,0.19375,0.01125,-0.20075
0.27325,-0.252,-0.075,0.28875,-0.0235,-0.16475
1.08375,-0.32375,0.341,0.46075,0.00825,-0.03825
1.08375,-0.32375,0.341,0.707,0.14775,0.23
1.69725,-0.70625,0.9677501,0.6925001,0.348,0.3565
1.3625,-0.6817501,0.49425,1.31325,0.5815001,0.768
1.2565,-0.5415,-0.07650001,1.59,0.57875,0.67375
1.709,-1.00225,0.61075,1.678,0.38225,0.717
1.92525,-1.26,0.84825,1.782,0.261,0.8027501
1.4195,-1.059,0.511,1.62175,0.03425,0.7205001
1.4,-0.79325,0.32925,1.4245,0.256,0.807
1.4,-0.79325,0.32925,1.4245,0.256,0.807
1.5185,-0.7925,0.497,1.38325,0.276,0.6332501
1.358,-0.6845,0.5625,1.35125,0.387,0.567
1.28375,-0.55325,0.599,1.2515,0.4385,0.163
1.141,-0.365,0.6455,1.211,0.48775,0.031
1.0285,-0.21275,0.0445,1.1055,0.5025,0.07575
1.0035,-0.134,-0.19475,1.1055,0.5025,0.07575
0.9507501,-0.156,-0.1965,1.02,0.3185,0.089
0.887,-0.12225,-0.272,0.9827501,0.233,-0.0335
0.86625,0.0255,-0.4655,0.932,0.111,-0.0775
0.937,-0.00325,-0.51625,0.9480001,0.05325,-0.01125
1.01425,-0.082,-0.46,1.00625,0.041,0.00875
1.05925,-0.1385,-0.36825,1.0915,0.1095,0.02575
1.031,-0.16375,-0.286,1.13375,0.12725,0.04
1.02825,-0.1775,-0.23575,1.13725,0.17775,0.04925
1.033,-0.16775,-0.0775,1.1535,0.306,0.07600001
1.06725,-0.215,0.04775,1.107,0.34125,0.07700001
1.0835,-0.2915,0.2345,1.0785,0.3425,0.022
1.108,-0.245,0.035,0.96425,0.31575,-0.1115
1.032,-0.14525,0.03175,0.9415001,0.31,-0.1315
0.96725,-0.09225,0.128,0.9260001,0.33175,-0.08400001
0.9825001,0.0055,0.1185,0.927,0.25825,-0.01675
0.993,-0.0035,0.085,0.9652501,0.22275,-0.042
0.9435,0.0485,-0.039,1.00775,0.2595,0.00175
0.9260001,0.125,-0.07975,1.1255,0.37175,0.1415
0.92825,0.1985,-0.1105,1.1255,0.37175,0.1415
0.9030001,0.15725,-0.047,1.1525,0.454,0.14325
0.8635001,0.118,-0.0205,1.2,0.524,0.08975001
0.892,0.1155,-0.03825,1.22875,0.5415,0.11325
0.9217501,0.08400001,-0.04575,1.2255,0.5625,0.13525
0.9235001,0.04225,-0.064,1.17975,0.5642501,0.0575
0.8735,-0.04125,-0.07175,1.17975,0.5642501,0.0575
0.8800001,-0.04325,-0.11275,1.17975,0.5642501,0.0575
0.9535,-0.133,-0.30475,1.17975,0.5642501,0.0575
0.9775,-0.239,-0.27175,1.17975,0.5642501,0.0575
1.06275,-0.28575,-0.2005,1.17975,0.5642501,0.0575
1.11625,-0.29775,-0.12875,1.116,0.5245,-0.08325
1.13325,-0.383,-0.06325001,1.18075,0.61975,0.01075
1.139,-0.397,-0.1075,1.2005,0.654,-0.0265
1.145,-0.36075,-0.10325,1.299,1.35775,-0.3735
1.14075,-0.37275,-0.06225,1.55625,2.30025,-0.613
1.1315,-0.432,-0.023,1.7545,3.22375,-0.24775
1.12125,-0.4785,-0.0035,1.549,3.1605,-0.20925
1.072,-0.419,-0.01525,1.549,3.1605,-0.20925
1.0325,-0.36425,-0.016,0.73225,2.99175,-0.19775
1,-0.33275,-0.07675,0.73225,2.99175,-0.19775
0.9787501,-0.31275,-0.141,-0.46625,2.523,-0.15325
0.98075,-0.31375,-0.1925,-1.365,1.673,-0.042
1.08675,-0.22025,-0.3105,-1.81525,1.02275,0.17925
1.206,-0.21875,-0.3115,-1.76675,0.35375,-0.2145
1.29625,-0.34325,-0.3145,-2.02625,0.0735,-0.48675
1.267,-0.507,-0.41775,-2.385,-0.54475,-0.62125
1.347,-0.84,-0.4655,-2.385,-0.54475,-0.62125
1.6285,-1.021,-0.403,-2.10475,-0.9265,-0.23525
1.7945,-1.1805,-0.43575,-1.62075,-1.246,0.1835
1.8945,-1.51675,-0.7582501,-1.44875,-1.2205,0.31225
2.10225,-1.821,-0.7385001,-1.25275,-1.10025,0.30275
2.42275,-2.8465,0.02675,-0.9720001,-0.9677501,0.16225
1.877,-2.731,-0.36475,-0.8240001,-1.06525,0.14825
1.0395,-2.585,-0.7187501,-0.8240001,-1.06525,0.14825
0.5987501,-2.48975,-0.8345,-0.527,-0.984,0.18225
0.1155,-2.39525,-0.5560001,-0.34775,-0.84475,0.07575
-0.2375,-2.1475,-0.371,-0.13075,-0.7705001,-0.20375
-0.75775,-1.74,-0.22675,-0.00875,-0.5305001,-0.7395
-1.59325,-0.9300001,-0.2335,0.20725,-0.313,-0.75525
-1.87875,-0.30175,-0.33175,0.6950001,-0.0385,-0.5995
-1.50175,0.8042501,-0.132,1.7045,0.324,-0.1795
-1.20225,1.2065,0.2485,1.84075,0.418,-0.03175
-1.0625,1.4115,0.465,1.84075,0.418,-0.03175
-1.063,1.459,0.31375,1.863,0.37725,0.215
-0.8865001,1.10625,0.26525,1.692,0.23675,0.198
-0.8865001,1.10625,0.26525,1.68575,0.176,0.35175
-0.50325,1.1095,0.67,1.52,0.259,0.682
-0.55125,1.29825,0.703,1.3245,0.2865,0.53575
-0.5470001,1.40975,0.6675,1.19425,0.3195,0.3025
-0.5470001,1.40975,0.6675,1.432,0.5285,0.2625
-0.63275,1.415,0.45075,1.70125,0.7105001,0.46175
-0.582,1.1975,0.3975,1.80075,0.8235,0.599
-0.5545,1.023,0.35375,1.623,0.80775,0.31175
-0.5945,0.905,0.32325,1.4465,0.81125,0.21775
-0.573,0.8420001,0.1765,1.263,0.753,0.11075
-0.565,0.7715001,0.062,0.9127501,0.4895,-0.0515
-0.5095,0.50825,0.0555,0.71425,0.345,-0.09
-0.38675,0.39825,0.0595,0.5045,0.196,-0.09500001
-0.04275,0.20975,-0.00425,0.03275,-0.067,-0.12125
-0.00125,0.049,-0.08275001,-0.1575,-0.19575,-0.191
0.0965,-0.05275,-0.16025,-0.224,-0.312,-0.266
0.26975,-0.08800001,-0.34825,-0.36825,-0.53525,-0.45525
0.73625,-0.448,-0.67625,-0.459,-0.6285,-0.50625
0.7835,-0.752,-0.557,-0.5085,-0.63375,-0.48225
0.994,-1.0325,-0.43625,-0.16775,-0.7392501,-0.446
1.341,-0.9165,-0.48625,0.006,-0.8412501,-0.36475
1.4525,-0.71425,-0.9095001,0.15225,-0.872,-0.2625
1.271,-0.6985,-1.09675,0.859,-0.638,0.086
1.4665,-0.7927501,-1.04,1.284,-0.43,0.44725
1.77725,-1.0385,-0.5665,1.629,0.06,0.8907501
2.38625,-1.101,0.30425,1.836,-0.16725,1.09175
2.1745,-0.87925,0.17225,1.7225,-0.06075,0.94425
1.80875,-0.64575,-0.00125,1.5735,0.1125,0.77825
1.59375,-0.32925,-0.37475,1.4175,0.17875,0.26825
1.5665,-0.3385,-0.27075,1.326,0.2975,0.195
1.54525,-0.37175,-0.139,1.19375,0.3845,0.1155
1.45075,-0.3865,-0.05275,1.03925,0.3215,-0.123
1.083,-0.17575,-0.2875,1.05625,0.19175,-0.249
0.952,-0.111,-0.3335,1.07375,0.11575,-0.288
0.914,-0.08350001,-0.31975,1.10325,0.11525,-0.2025
0.928,-0.096,-0.30925,1.13225,0.16475,-0.1245
0.9065,-0.116,-0.2755,1.17775,0.20125,-0.0005
0.83825,-0.087,-0.2665,1.18525,0.1825,-0.06375001
0.87975,-0.05425,-0.204,1.153,0.20325,-0.06950001
0.9475001,-0.1075,-0.15775,1.17725,0.21125,-0.034
1.011,-0.09075,-0.027,1.14575,0.26875,0.08625001
1.12125,-0.05425,-0.20575,1.10925,0.279,0.12075
1.01225,-0.06900001,-0.11625,1.086,0.265,0.1105
1.01425,-0.1305,-0.06825,1.05825,0.21075,0.10325
1.207,-0.13525,-0.09500001,1.03275,0.22325,0.07525001
1.20875,-0.1855,-0.11125,0.9967501,0.194,0.05425
1.05775,-0.11225,-0.232,0.93525,0.14875,-0.0115
1.07675,-0.07275,-0.2285,0.9405,0.13775,-0.03225
1.0445,-0.03975,-0.2275,0.96025,0.14475,0.008
1.048,-0.0575,-0.186,0.9497501,0.14275,0.04425
1.0685,-0.09100001,-0.18225,0.93875,0.15275,0.044
1.06675,-0.104,-0.1055,0.96,0.1045,0.015
1.13175,-0.12625,-0.036,0.9720001,0.0745,0.0375
1.087,-0.113,-0.01925,0.9662501,0.085,0.06725001
1.07075,-0.0965,-0.05625,0.96325,0.103,0.09900001
0.96025,-0.0775,-0.03975,0.97175,0.08275001,0.0855
0.96075,-0.102,-0.04175,0.9865,0.07425001,0.0815
0.9647501,-0.08475,-0.06825,1.0115,0.08575001,0.09500001
1.0055,-0.08725,-0.05125,1.02625,0.1175,0.153
0.9530001,-0.165,-0.105,1.03575,0.11125,0.13475
1.124,-0.08425,-0.18575,1.0545,0.131,0.11475
0.98475,-0.10775,-0.09450001,1.07425,0.15125,0.0825
1.07575,-0.09775001,-0.12175,1.06375,0.1645,0.07375
1.0325,-0.15675,-0.046,1.065,0.173,0.08275001
1.0465,-0.1465,-0.08425,1.064,0.18975,0.082
1.002,-0.208,-0.128,1.0525,0.18775,0.02425
1.00975,-0.231,-0.12275,1.04175,0.1895,0.01475
1.09475,-0.2105,-0.003,1.03025,0.2,0.0205
1.062,-0.2485,-0.02475,1.03675,0.211,0.0175
0.9895,-0.264,-0.03675,1.02775,0.20875,0.02925
0.9792501,-0.21225,-0.03175,1.00525,0.19975,-0.0025
1.04,-0.21525,-0.04625,0.98825,0.193,0.01425
1.04,-0.21525,-0.04625,1.00575,0.23075,0.075
1.044,-0.24675,0.0135,0.91225,0.3075,0.01925
1.01175,-0.2515,0.00425,0.9745001,0.2475,-0.05475
1.0115,-0.23975,-0.0105,0.9745001,0.2475,-0.05475
1.03275,-0.1635,-0.03325,0.9745001,0.2475,-0.05475
1.01875,-0.187,-0.04775,0.99225,0.2635,-0.0355
1.02125,-0.20575,-0.05075,0.99225,0.2635,-0.0355
1.01725,-0.2255,-0.06375001,0.99225,0.2635,-0.0355
1.021,-0.18275,-0.10275,0.99225,0.2635,-0.0355
1.0185,-0.153,-0.141,0.99225,0.2635,-0.0355
0.994,-0.20125,-0.1355,0.99225,0.2635,-0.0355
0.993,-0.21625,-0.124,0.99225,0.2635,-0.0355
1.01275,-0.23125,-0.12,0.9590001,0.24025,-0.0525
1.02075,-0.223,-0.10025,0.9662501,0.2195,-0.04875
1.03175,-0.243,-0.10775,0.9765,0.2165,-0.033
1.02975,-0.23425,-0.10725,0.997,0.1565,0.08475
1.037,-0.263,-0.11425,1.0475,0.11825,0.07325
1.036,-0.26775,-0.1175,1.03525,0.1465,0.047
1.041,-0.27775,-0.1075,1.02575,0.17275,0.06175
1.03525,-0.279,-0.1135,1.0365,0.1775,0.075
1.021,-0.26325,-0.12425,1.055,0.15225,0.05725
1.0075,-0.27375,-0.133,1.07875,0.17375,0.041
0.99475,-0.29075,-0.135,1.02475,0.18425,-0.0555
0.99275,-0.27525,-0.14375,1.07375,0.307,0.029
0.9652501,-0.26775,-0.155,1.05425,0.25525,0.06375001
0.969,-0.2515,-0.17,0.89325,0.06125,-0.52025
0.9745001,-0.24075,-0.17425,0.749,0.25625,-0.1395
0.97475,-0.26675,-0.16975,0.62575,0.27125,-0.21275
0.98125,-0.2875,-0.166,1.06425,0.245,-0.359
0.9850001,-0.28575,-0.15825,1.10125,0.23425,0.0905
1.0165,-0.28325,-0.1465,1.1645,0.355,0.68725
1.02525,-0.32075,-0.13575,0.9005001,0.40175,0.085
1.0625,-0.34,-0.15375,0.95125,0.36675,-0.00325
1.0845,-0.31125,-0.1325,0.961,0.369,-0.02375
1.08125,-0.33625,-0.1005,1.039,0.4605,-0.09425
1.061,-0.3145,-0.135,0.915,0.51825,-0.094
1.0615,-0.29675,-0.13525,0.99125,0.29075,-0.0755
1.0575,-0.25625,-0.1545,0.914,0.2135,0.1145
1.02875,-0.222,-0.21925,0.8315001,-0.01325,0.17525
1.01075,-0.20175,-0.245,0.88175,-0.36375,-0.45525
0.97075,-0.23075,-0.26675,1.08125,0.0275,-0.002
1.003,-0.24375,-0.263,1.14075,0.06325001,-0.0485
0.984,-0.25675,-0.25375,1.15675,-0.00975,-0.0465
1.008,-0.23825,-0.23425,1.063,0.02075,0.06500001
1.01475,-0.217,-0.21425,1.0635,0.19475,0.039
1.002,-0.2355,-0.20575,1.10525,0.137,-0.05425
0.997,-0.21575,-0.179,1.05575,0.09950001,-0.10775
1.00975,-0.26425,-0.14275,0.9852501,0.13475,-0.06125
1.00325,-0.239,-0.14425,1.06575,0.2315,-0.018
0.9472501,-0.218,-0.159,1.02225,0.16525,-0.11375
0.9382501,-0.13025,-0.2695,1.07375,0.16875,-0.112
1.11575,-0.24325,-0.20825,0.9317501,0.205,-0.1545
1.089,-0.244,-0.126,0.987,0.15,-0.17275
1.0865,-0.1235,-0.30025,1.004,0.20175,-0.1875
1.01125,-0.14875,-0.29025,1.07325,0.202,-0.2415
0.99475,-0.18925,-0.34025,1.0305,0.23875,-0.293
1.006,-0.1845,-0.3605,0.8732501,0.38025,-0.2465
0.9942501,-0.17,-0.35675,0.8732501,0.38025,-0.2465
1.0005,-0.15375,-0.40825,0.781,0.3795,-0.287
0.9580001,-0.09225,-0.44025,0.9102501,0.38925,-0.0785
0.9192501,-0.09675001,-0.4665,0.89425,0.29925,-0.13375
0.91075,-0.125,-0.52825,0.8962501,0.345,-0.3245
0.9422501,-0.109,-0.52075,0.8847501,0.346,-0.39
0.9342501,-0.06950001,-0.51675,0.8822501,0.318,-0.39175
0.81375,0.0025,-0.65,0.87525,0.271,-0.33725
0.7905,0.02675,-0.721,0.8655,0.26675,-0.37675
0.75125,0.01125,-0.70175,0.8470001,0.27125,-0.43875
0.766,0.007,-0.70025,0.8405001,0.28675,-0.4585
0.81925,-0.02575,-0.6755,0.831,0.29275,-0.43175
0.8767501,-0.011,-0.6245,0.84075,0.277,-0.444
0.9195001,-0.07650001,-0.55325,0.8615,0.322,-0.4295
0.94675,-0.103,-0.51775,0.8785,0.343,-0.4205
0.97475,-0.126,-0.48375,0.9447501,0.3615,-0.333
0.9662501,-0.1065,-0.4855,0.9392501,0.37625,-0.32475
0.9367501,-0.149,-0.48725,0.93875,0.37775,-0.3355
0.9405,-0.1575,-0.462,0.94275,0.38075,-0.3175
0.997,-0.128,-0.3595,0.9485,0.3475,-0.274
0.99975,-0.11025,-0.32325,0.9275001,0.35075,-0.258
1.003,-0.11225,-0.28825,0.9265,0.338,-0.2545
1.0105,-0.13625,-0.31125,0.93375,0.32725,-0.238
1.01825,-0.1615,-0.2955,0.96,0.332,-0.18675
1.0205,-0.15725,-0.261,0.9535,0.33375,-0.17975
1.00125,-0.125,-0.26425,0.9405,0.31375,-0.1745
1.01325,-0.16175,-0.3045,0.9587501,0.31,-0.1775
0.99625,-0.185,-0.32775,0.9802501,0.32275,-0.17075
1.01,-0.1755,-0.331,0.96675,0.34725,-0.153
1.07575,-0.19225,-0.2705,0.9522501,0.33625,-0.1805
1.07275,-0.1705,-0.2665,0.9435,0.325,-0.20425
1.03575,-0.11975,-0.32075,0.96425,0.34275,-0.184
1.02475,-0.15475,-0.30975,0.97975,0.342,-0.15925
1.02775,-0.10875,-0.3195,0.9802501,0.33475,-0.14775
1.0295,-0.14175,-0.2725,0.9605001,0.31825,-0.14475
1.01725,-0.111,-0.30575,0.9670001,0.3165,-0.135
0.9767501,-0.0735,-0.29725,0.96975,0.31425,-0.1255
0.98725,-0.04125,-0.262,0.9655001,0.30175,-0.13175
1.02625,-0.133,-0.2115,0.9652501,0.29575,-0.1375
1.0165,-0.13775,-0.1875,0.9662501,0.2975,-0.116
1.03925,-0.1275,-0.18575,0.96725,0.30775,-0.0865
1.04625,-0.1255,-0.1725,0.9637501,0.31675,-0.09025001
1.015,-0.148,-0.19625,0.9620001,0.30475,-0.09100001
1.009,-0.12775,-0.26675,0.9670001,0.2865,-0.067
1.02,-0.125,-0.25,0.97075,0.28175,-0.039
1.02875,-0.11325,-0.30225,0.97075,0.28175,-0.039
1.06075,-0.16725,-0.3635,0.99225,0.3,-0.00725
1.0435,-0.19675,-0.38,0.98975,0.2935,-0.00425
1.05675,-0.12525,-0.34425,0.9802501,0.2975,-0.0375
1.0425,-0.19275,-0.4445,0.96975,0.299,-0.0525
1.0285,-0.1695,-0.38375,0.98875,0.27675,-0.04975
0.8757501,-0.198,-0.528,1.022,0.2725,0.033
0.91975,-0.2295,-0.39375,1.009,0.315,0.0115
0.9860001,-0.3785,-0.1815,1.0025,0.2935,-0.011
0.8985,-0.29825,-0.22775,1.0075,0.281,-0.02225
0.90425,-0.262,-0.2905,1.0165,0.28775,-0.016
0.9445,-0.24825,-0.271,0.99975,0.30825,-0.00375
1.008,-0.22725,-0.38425,0.98625,0.2885,-0.01875
0.9885001,-0.27775,-0.329,0.9960001,0.2825,0.004
0.9565001,-0.3325,-0.28325,1.00175,0.2845,0.014
0.9332501,-0.25075,-0.3405,1.0055,0.28575,0.016
0.8750001,-0.21875,-0.32625,1.00675,0.27975,0.03675
0.92875,-0.2125,-0.28425,0.98825,0.279,0.0275
0.94425,-0.312,-0.25275,1.0045,0.26925,0.01725
0.9720001,-0.39975,-0.11575,0.98125,0.28475,0.02325
1.04675,-0.407,-0.13625,0.9835001,0.29225,0.04175
1.116,-0.379,-0.1425,0.97,0.26825,0.012
1.03575,-0.36875,-0.10375,0.9852501,0.2725,0.01
1.027,-0.3945,-0.09500001,0.99275,0.294,0.05075
1.04975,-0.3915,-0.051,0.997,0.297,0.05075
1.0165,-0.29975,-0.00175,1.00625,0.2475,-0.017
0.9815,-0.276,-0.0025,0.98225,0.268,0.00175
1.0885,-0.24575,-0.0295,0.99275,0.281,0.01875
1.022,-0.3,0.02625,1.00225,0.28275,0.05275
0.9525,-0.301,-0.04375,0.9992501,0.25625,0.04525
0.9307501,-0.21625,-0.06425,0.9745001,0.23425,0.02475
0.8725001,-0.23575,0.02725,0.9562501,0.20875,0.03075
0.94775,-0.2045,-0.01025,0.9665,0.21275,0.07975
0.9755,-0.16675,-0.019,0.9625,0.20725,0.10325
0.9900001,-0.15475,0.03125,0.9415001,0.21075,0.10075
0.956,-0.1645,0.04275,0.94275,0.208,0.0975
0.938,-0.13425,0.03,0.941,0.215,0.11525
0.9910001,-0.1375,0.0675,0.933,0.22775,0.14125
1.01975,-0.13725,0.0705,0.9305,0.23225,0.162
1.03725,-0.167,0.05875,0.928,0.2355,0.181
1.0765,-0.16425,0.0715,0.93975,0.25625,0.18675
1.08075,-0.1445,0.017,0.93975,0.25625,0.18675
1.086,-0.12725,-0.00075,0.9792501,0.25425,0.1595
1.1155,-0.126,-0.00775,1.00525,0.20025,0.14775
1.133,-0.135,0.0155,1.02075,0.18475,0.151
1.13225,-0.15225,0.0375,1.032,0.1905,0.14625
1.11075,-0.16525,0.013,1.07125,0.20425,0.09500001
1.10425,-0.12525,-0.05,1.08375,0.199,0.07375
1.0765,-0.11975,-0.08975001,1.089,0.18575,0.04775
1.054,-0.168,-0.08175001,1.0905,0.168,0.0145
1.03125,-0.1995,-0.0895,1.09575,0.188,0.01875
1.013,-0.20825,-0.1085,1.096,0.2,0.01625
0.9892501,-0.2165,-0.149,1.0735,0.19025,-0.00775
1.0005,-0.212,-0.15575,1.06675,0.18975,-0.01675
0.9985,-0.19975,-0.159,1.068,0.1915,-0.01425
0.99225,-0.19225,-0.15975,1.02875,0.18475,-0.02225
0.9865,-0.17925,-0.12325,1.014,0.19725,-0.0265
1.0035,-0.1865,-0.1035,1.01325,0.21725,-0.02875
1.02025,-0.231,-0.06025,1.00425,0.21775,0.00875
1.0265,-0.22425,-0.06,1.008,0.17925,0.00875
1.02375,-0.2145,-0.06575,0.997,0.162,0.008
1.027,-0.21075,-0.053,0.994,0.18225,0.00325
1.02875,-0.21475,-0.021,1.001,0.22525,0.0155
1.0345,-0.21975,-0.0075,1.01275,0.22,0.0195
